system:index,date,value,.geo
151,2018-04-07T07:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
152,2018-04-07T08:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
153,2018-04-07T09:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
154,2018-04-07T10:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
155,2018-04-07T11:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
156,2018-04-07T12:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
157,2018-04-07T13:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
158,2018-04-07T14:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
159,2018-04-07T15:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
160,2018-04-07T16:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
161,2018-04-07T17:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
162,2018-04-07T18:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
163,2018-04-07T19:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
164,2018-04-07T20:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
165,2018-04-07T21:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
166,2018-04-07T22:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
167,2018-04-07T23:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
168,2018-04-08T00:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
169,2018-04-08T01:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
170,2018-04-08T02:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
171,2018-04-08T03:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
172,2018-04-08T04:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
173,2018-04-08T05:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
174,2018-04-08T06:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
175,2018-04-08T07:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
176,2018-04-08T08:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
177,2018-04-08T09:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
178,2018-04-08T10:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
179,2018-04-08T11:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
180,2018-04-08T12:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
181,2018-04-08T13:00:00,0.24423840641975403,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
182,2018-04-08T14:00:00,0.15508033335208893,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
183,2018-04-08T15:00:00,6.294241905212402,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
184,2018-04-08T16:00:00,1.1250118017196655,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
185,2018-04-08T17:00:00,0.42387741804122925,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
186,2018-04-08T18:00:00,1.5527178049087524,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
187,2018-04-08T19:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
188,2018-04-08T20:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
189,2018-04-08T21:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
190,2018-04-08T22:00:00,0.2968784272670746,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
191,2018-04-08T23:00:00,0.134613037109375,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
192,2018-04-09T00:00:00,0.3697618246078491,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
193,2018-04-09T01:00:00,0.29607468843460083,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
194,2018-04-09T02:00:00,0.02327701449394226,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
195,2018-04-09T03:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
196,2018-04-09T04:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
197,2018-04-09T05:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
198,2018-04-09T06:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
199,2018-04-09T07:00:00,0.012575952336192131,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
200,2018-04-09T08:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
201,2018-04-09T09:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
202,2018-04-09T10:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
203,2018-04-09T11:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
204,2018-04-09T12:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
205,2018-04-09T13:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
206,2018-04-09T14:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
207,2018-04-09T15:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
208,2018-04-09T16:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
209,2018-04-09T17:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
210,2018-04-09T18:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
211,2018-04-09T19:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
212,2018-04-09T20:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
213,2018-04-09T21:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
214,2018-04-09T22:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
215,2018-04-09T23:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
216,2018-04-10T00:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
217,2018-04-10T01:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
218,2018-04-10T02:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
219,2018-04-10T03:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
220,2018-04-10T04:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
221,2018-04-10T05:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
222,2018-04-10T06:00:00,2.3854193687438965,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
