system:index,date,value,.geo
140,2018-04-06T20:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
141,2018-04-06T21:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
142,2018-04-06T22:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
143,2018-04-06T23:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
144,2018-04-07T00:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
145,2018-04-07T01:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
146,2018-04-07T02:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
147,2018-04-07T03:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
148,2018-04-07T04:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
149,2018-04-07T05:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
150,2018-04-07T06:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
151,2018-04-07T07:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
152,2018-04-07T08:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
153,2018-04-07T09:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
154,2018-04-07T10:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
155,2018-04-07T11:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
156,2018-04-07T12:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
157,2018-04-07T13:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
158,2018-04-07T14:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
159,2018-04-07T15:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
160,2018-04-07T16:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
161,2018-04-07T17:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
162,2018-04-07T18:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
163,2018-04-07T19:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
164,2018-04-07T20:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
165,2018-04-07T21:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
166,2018-04-07T22:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
167,2018-04-07T23:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
168,2018-04-08T00:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
169,2018-04-08T01:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
170,2018-04-08T02:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
171,2018-04-08T03:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
172,2018-04-08T04:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
173,2018-04-08T05:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
174,2018-04-08T06:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
175,2018-04-08T07:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
176,2018-04-08T08:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
177,2018-04-08T09:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
178,2018-04-08T10:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
179,2018-04-08T11:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
180,2018-04-08T12:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
181,2018-04-08T13:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
182,2018-04-08T14:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
183,2018-04-08T15:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
184,2018-04-08T16:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
185,2018-04-08T17:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
186,2018-04-08T18:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
187,2018-04-08T19:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
188,2018-04-08T20:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
189,2018-04-08T21:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
190,2018-04-08T22:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
191,2018-04-08T23:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
192,2018-04-09T00:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
193,2018-04-09T01:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
194,2018-04-09T02:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
195,2018-04-09T03:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
196,2018-04-09T04:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
197,2018-04-09T05:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
198,2018-04-09T06:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
